kew_internal_concept_db,kew_internal_concept_id,kingdom,phylum,h_class,h_order,family,genus,species,infraspecific_type,infraspecific_description,author,taxonomic_status,med_ref_count,med_ref_count_for_synonyms,confidence_level,unii,kew_internal_species_concept_identifier,kew_internal_name_identifier
gcc,gcc-112339,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Pulicaria,dysenterica,,,(L.) Gaertn.,Accepted,1,0,M,,,240526-1
gcc,gcc-112435,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Helianthus,petiolaris,,,Nutt.,Accepted,1,0,M,,,119216-2
gcc,gcc-112746,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Tanacetum,balsamita,,,L.,Accepted,8,3,M,UL54A923JV,,249302-2
gcc,gcc-112816,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Berkheya,radula,,,(Harv.) De Wild.,Accepted,1,0,M,,,
gcc,gcc-112875,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Erigeron,affinis,,,DC.,Accepted,1,0,M,,,203489-1
gcc,gcc-112880,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Solidago,nemoralis,,,Aiton,Accepted,2,0,M,,,249731-1
gcc,gcc-112892,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Ursinia,abrotanifolia,,,(R.Br.) Spreng.,Accepted,2,0,M,,,257070-1
gcc,gcc-113002,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Cosmos,parviflorus,,,(Jacq.) Pers.,Accepted,1,0,M,,,
gcc,gcc-113335,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Mutisia,acuminata,,,Ruiz & Pav.,Accepted,0,0,M,,,
gcc,gcc-113387,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Lactuca,muralis,,,(L.) Fresen.,Accepted,1,0,M,,,228131-1
gcc,gcc-113490,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Iva,axillaris,,,Pursh,Accepted,3,0,M,8I006KDV7V,,
gcc,gcc-113526,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Centaurea,scabiosa,,,L.,Accepted,1,0,M,,,57128-3
gcc,gcc-113604,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Calea,prunifolia,,,Kunth,Accepted,1,0,M,,,
gcc,gcc-113724,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Pentacalia,guicanensis,,,(Cuatrec.) Cuatrec.,Accepted,0,1,L,,,
gcc,gcc-113741,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Isocoma,pluriflora,,,(Torr. & A.Gray) Greene,Accepted,1,1,L,,,130462-2
gcc,gcc-113748,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Nolletia,ciliaris,,,(DC.) Steetz,Accepted,2,0,M,,,
gcc,gcc-113773,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Rudbeckia,fulgida,,,Aiton,Accepted,1,0,L,,,241701-1
gcc,gcc-113779,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Senecio,flaccidus,,,Less.,Accepted,0,1,L,,,
gcc,gcc-113848,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Felicia,filifolia,,,(Vent.) Burtt Davy,Accepted,0,2,M,,,
gcc,gcc-114012,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Cotula,nigellifolia,,,(DC.) K.Bremer & Humphries,Accepted,0,2,M,,,
gcc,gcc-114104,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Laennecia,parvifolia,,,DC.,Accepted,1,0,M,,,228377-1
gcc,gcc-114240,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Santolina,rosmarinifolia,,,L.,Accepted,1,0,M,,,
gcc,gcc-114317,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Geigeria,schinzii,,,O.Hoffm.,Accepted,0,1,M,,,
gcc,gcc-114338,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Encelia,virginensis,,,A.Nelson,Accepted,0,0,M,,,
gcc,gcc-114457,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Ageratum,conyzoides,,,(L.) L.,Accepted,13,0,M,6QE7H4604C,,7086-2
gcc,gcc-114462,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Porophyllum,calcicola,,,B.L.Rob. & Greenm.,Accepted,1,0,M,,,208388-2
gcc,gcc-114558,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Picrosia,longifolia,,,D.Don,Accepted,1,0,M,,,
gcc,gcc-114619,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Melanthera,biflora,,,(L.) Wild,Accepted,1,1,M,,,1046536-2
gcc,gcc-114748,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Pseudognaphalium,vira-vira,,,Anderb.,Accepted,1,0,L,,,
gcc,gcc-114840,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Artemisia,granatensis,,,Boiss.,Accepted,1,0,M,,,179553-1
gcc,gcc-114841,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Helichrysum,sutherlandii,,,Harv.,Accepted,1,0,M,,,
gcc,gcc-114844,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Callilepis,leptophylla,,,Harv.,Accepted,1,0,M,,,188004-1
gcc,gcc-115136,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Senecio,nudicaulis,,,Buch.-Ham. ex D.Don,Accepted,1,0,M,,,246574-1
gcc,gcc-115173,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Chaptalia,sinuata,,,(Less.) Vent. ex Steud.,Accepted,0,1,M,,,
gcc,gcc-115224,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Baccharis,wrightii,,,A.Gray,Accepted,1,0,M,,,306321-2
gcc,gcc-115237,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Hieracium,tandilense,,,Sleumer,Accepted,1,0,M,,,122482-2
gcc,gcc-11524,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Ericameria,cooperi,,,(A.Gray) H.M.Hall,Accepted,1,0,M,,,93491-2
gcc,gcc-115266,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Helichrysum,mechowianum,,,Klatt,Accepted,1,0,M,,,213026-1
gcc,gcc-115562,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Cyanthillium,patulum,,,(Dryand. ex Dryand.) H.Rob.,Accepted,0,1,M,,,
gcc,gcc-115628,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Pseudogynoxys,bogotensis,,,(Spreng.) Cuatrec.,Accepted,1,0,M,,,211359-2
gcc,gcc-115742,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Vernonanthura,squamulosa,,,(Hook. & Arn.) H.Rob.,Accepted,0,1,M,,,
gcc,gcc-115766,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Heliomeris,longifolia,,,(B.L.Rob. & Greenm.) Cockerell,Accepted,0,0,M,,,
gcc,gcc-115805,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Mikania,gonzalezii,,,B.L.Rob. & Greenm.,Accepted,1,0,M,,,280911-2
gcc,gcc-115815,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Brachylaena,discolor,,,DC.,Accepted,2,0,M,,,186090-1
gcc,gcc-11589,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Aspilia,mossambicensis,,,(Oliv.) Wild,Accepted,1,1,M,,,180441-1
gcc,gcc-115910,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Pascalia,glauca,,,Ortega,Accepted,1,0,M,,,184125-2
gcc,gcc-116102,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Othonna,natalensis,,,Sch.Bip.,Accepted,2,0,M,,,236076-1
gcc,gcc-116104,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Stevia,lucida,,,Lag.,Accepted,1,0,M,,,251437-1
gcc,gcc-116108,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Solidago,chilensis,,,Meyen,Accepted,1,3,M,,,249473-1
gcc,gcc-116179,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Pterocaulon,alopecuroides,,,(Lam.) DC.,Accepted,1,0,M,,,240147-1
gcc,gcc-116183,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Helianthus,hirsutus,,,Raf.,Accepted,0,1,M,,,
gcc,gcc-116196,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Senecio,bomanii,,,R.E.Fr.,Accepted,1,0,M,,,244157-1
gcc,gcc-116229,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Elephantopus,scaber,,,L.,Accepted,3,0,M,,,202958-1
gcc,gcc-116324,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Echinops,ritro,,,L.,Accepted,1,0,M,,,202652-1
gcc,gcc-116348,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Montanoa,quadrangularis,,,Sch.Bip.,Accepted,1,0,M,,,233605-1
gcc,gcc-116354,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Gnaphalium,polycephalum,,,Michx.,Accepted,1,0,M,,,209890-1
gcc,gcc-11643,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Isocoma,acradenia,,,(Greene) Greene,Accepted,0,1,M,,,
gcc,gcc-116595,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Helichrysum,pallidum,,,DC.,Accepted,1,1,M,,,213140-1
gcc,gcc-116636,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Erigeron,foliosus,,,Nutt.,Accepted,0,1,M,,,
gcc,gcc-116760,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Tagetes,minuta,,,L.,Accepted,9,0,M,407C3OE32X,,252132-1
gcc,gcc-116768,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Artemisia,santonicum,,,L.,Accepted,2,1,L,,,180077-1
gcc,gcc-116772,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Porophyllum,ruderale,,,(Jacq.) Cass.,Accepted,0,1,M,,,
gcc,gcc-116811,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Artemisia,verlotiorum,,,Lamotte,Accepted,1,0,M,,,
gcc,gcc-116868,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Achyrocline,alata,,,(Kunth) DC.,Accepted,3,0,M,,,174368-1
gcc,gcc-11705,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Senecio,praecox,,,(Cav.) DC.,Accepted,1,0,M,,,247034-1
gcc,gcc-11706,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Ageratum,houstonianum,,,Mill.,Accepted,1,0,M,,,94331-3
gcc,gcc-117115,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Gnaphalium,leontopodium,,,Scop.,Accepted,1,0,M,,,
gcc,gcc-117132,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Emilia,sonchifolia,,,(L.) DC. ex DC.,Accepted,4,1,M,,,203080-1
gcc,gcc-117226,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Chuquiraga,jussieui,,,J.F.Gmel.,Accepted,1,2,M,,,194359-1
gcc,gcc-117303,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Pterocaulon,redolens,,,(G.Forst. ex Willd.) Benth. ex Fern.-Vill.,Accepted,1,0,M,,,240177-1
gcc,gcc-117314,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Smallanthus,uvedalia,,,(L.) Mack. ex Mack.,Accepted,1,1,L,,,249361-1
gcc,gcc-117413,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Lasiocephalus,ovatus,,,Schltdl.,Accepted,1,0,M,,,
gcc,gcc-117468,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Euryops,speciosissimus,,,DC.,Accepted,1,0,M,,,207488-1
gcc,gcc-117521,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Psilostrophe,sparsiflora,,,(A.Gray) A.Nelson,Accepted,1,0,M,,,212098-2
gcc,gcc-117677,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Tithonia,diversifolia,,,(Hemsl.) A.Gray,Accepted,3,0,M,197I0FX3U8,,255747-1
gcc,gcc-117708,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Stephanomeria,tenuifolia,,,(Raf.) H.M.Hall,Accepted,1,0,M,,,251207-1
gcc,gcc-117746,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Baccharis,crispa,,,Spreng.,Accepted,3,0,M,,,310011-2
gcc,gcc-117913,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Pterocaulon,purpurascens,,,Malme,Accepted,2,0,M,,,
gcc,gcc-118009,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Nicolasia,stenoptera,,,(O.Hoffm.) Merxm.,Accepted,0,1,M,,,
gcc,gcc-118014,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Euthamia,graminifolia,,,(L.) Nutt.,Accepted,1,1,M,,,
gcc,gcc-1184,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Xanthisma,grindelioides,,,(Nutt.) D.R.Morgan & R.L.Hartm.,Accepted,0,1,L,,,
gcc,gcc-11844,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Schistostephium,umbellatum,,,(L.f.) K.Bremer & Humphries,Accepted,1,0,M,,,975171-1
gcc,gcc-118526,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Mikania,capensis,,,DC.,Accepted,2,0,M,,,232784-1
gcc,gcc-118581,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Senecio,oxyriifolius,,,DC.,Accepted,2,0,M,,,246700-1
gcc,gcc-118647,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Eriocephalus,racemosus,,,L.,Accepted,2,0,M,,,
gcc,gcc-118690,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Osmitopsis,asteriscoides,,,Less.,Accepted,1,1,M,,,987322-1
gcc,gcc-118845,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Helichrysum,platypterum,,,DC.,Accepted,1,0,M,,,213186-1
gcc,gcc-11887,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Blumea,clarkei,,,Hook.f.,Accepted,0,1,M,,,
gcc,gcc-11889,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Gutierrezia,microcephala,,,(DC.) A.Gray,Accepted,1,0,M,,,
gcc,gcc-118988,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Chromolaena,arnottiana,,,(Griseb.) R.M.King & H.Rob.,Accepted,0,1,M,,,
gcc,gcc-1190,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Baccharis,artemisioides,,,Hook. & Arn.,Accepted,1,0,M,,,
gcc,gcc-119044,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Helichrysum,cochleariforme,,,DC.,Accepted,0,1,M,,,
gcc,gcc-119084,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Thelesperma,megapotamicum,,,(Spreng.) Kuntze,Accepted,2,0,M,,,250997-2
gcc,gcc-119148,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Zinnia,grandiflora,,,Nutt.,Accepted,1,0,M,,,
gcc,gcc-119208,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Ambrosia,peruviana,,,Willd.,Accepted,3,1,M,0696P7VX4D,,176119-1
gcc,gcc-119226,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Liatris,punctata,,,Hook.,Accepted,1,1,L,,,
gcc,gcc-119251,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Antennaria,plantaginifolia,,,(L.) Richardson,Accepted,1,0,M,,,
gcc,gcc-119292,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Pseudohandelia,umbellifera,,,(Boiss.) Tzvelev,Accepted,0,1,L,,,
gcc,gcc-119384,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Gamochaeta,chionesthes,,,G.L.Nesom,Accepted,0,1,M,,,
gcc,gcc-119459,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Dyssodia,papposa,,,(Vent.) Hitchc.,Accepted,1,1,M,,,86460-2
gcc,gcc-11952,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Artemisia,echegarayi,,,Hieron.,Accepted,1,0,M,,,179441-1
gcc,gcc-119726,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Crassocephalum,vitellinum,,,(Benth.) S.Moore,Accepted,1,0,M,,,199530-1
gcc,gcc-11983,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Ursinia,tenuifolia,,,(L.) Poir.,Accepted,1,0,M,,,257152-1
gcc,gcc-11992,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Pectis,angustifolia,,,Torr.,Accepted,1,0,L,,,
gcc,gcc-120047,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Brickellia,grandiflora,,,(Hook.) Nutt.,Accepted,1,0,L,,,
gcc,gcc-120122,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Gaillardia,pulchella,,,Foug.,Accepted,0,1,M,,,
gcc,gcc-120362,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Tetradymia,comosa,,,A.Gray,Accepted,1,0,M,,,
gcc,gcc-120497,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Baccharis,sagittalis,,,(Less.) DC.,Accepted,1,0,M,,,183702-1
gcc,gcc-120553,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Erigeron,floribundus,,,(Kunth) Sch.Bip.,Accepted,1,2,M,,,203860-1
gcc,gcc-120595,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Doronicum,plantagineum,,,L.,Accepted,1,0,M,,,329172-2
gcc,gcc-120610,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Trixis,inula,,,Crantz,Accepted,1,0,M,,,256729-1
gcc,gcc-120622,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Leptocarpha,rivularis,,,DC.,Accepted,1,0,M,,,229795-1
gcc,gcc-120766,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Critonia,hemipteropoda,,,(B.L.Rob.) R.M.King & H.Rob.,Accepted,0,1,M,,,
gcc,gcc-120814,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Nabalus,altissimus,,,(L.) Hook.,Accepted,0,1,M,,,
gcc,gcc-120879,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Helianthus,decapetalus,,,L.,Accepted,1,0,M,,,119102-2
gcc,gcc-120895,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Dimorphotheca,acutifolia,,,Hutch.,Accepted,1,0,M,,,201455-1
gcc,gcc-120961,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Alloispermum,caracasanum,,,(Kunth) H.Rob.,Accepted,0,1,M,,,
gcc,gcc-120995,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Madia,sativa,,,Molina,Accepted,2,1,M,,,231627-1
gcc,gcc-121194,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Inulanthera,nuda,,,Källersjö,Accepted,0,1,M,,,
gcc,gcc-121215,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Roldana,ehrenbergiana,,,(Klatt) H.Rob. & Brettell,Accepted,0,1,M,,,
gcc,gcc-121308,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Pseudognaphalium,undulatum,,,(L.) Hilliard & B.L.Burtt,Accepted,1,0,M,,,
gcc,gcc-121372,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Pluchea,wallichiana,,,DC.,Accepted,1,0,M,,,238916-1
gcc,gcc-12138,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Espeletia,discoidea,,,Cuatrec.,Accepted,1,0,M,,,
gcc,gcc-121382,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Ericameria,palmeri,,,(A.Gray) H.M.Hall,Accepted,0,1,M,,,
gcc,gcc-121488,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Acmella,decumbens,,,(Sm.) R.K.Jansen,Accepted,0,2,M,,,
gcc,gcc-121578,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Berkheya,montana,,,J.M.Wood & M.S.Evans,Accepted,1,0,M,,,
gcc,gcc-121586,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Hilliardiella,hirsuta,,,H.Rob.,Accepted,0,2,M,,,
gcc,gcc-121652,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Mikania,congesta,,,DC.,Accepted,1,0,M,,,232821-1
gcc,gcc-121668,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Nabalus,asper,,,(Michx.) Torr. & A.Gray,Accepted,0,1,M,,,
gcc,gcc-121678,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Scolymus,hispanicus,,,L.,Accepted,1,0,M,,,243010-1
gcc,gcc-121969,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Trixis,pringlei,,,B.L.Rob. & Greenm.,Accepted,1,0,M,,,259917-2
gcc,gcc-121974,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Petasites,japonicus,,,(Siebold & Zucc.) Maxim.,Accepted,2,0,M,C78L1GP3M7,,1067586-2
gcc,gcc-122128,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Pityopsis,graminifolia,,,(Michx.) Nutt.,Accepted,1,0,L,,,
gcc,gcc-12215,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Ambrosia,deltoidea,,,(Torr.) W.W.Payne,Accepted,1,0,M,34059J994Q,,11054-2
gcc,gcc-122169,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Blumea,heudelotii,,,(C.D.Adams) Lisowski,Accepted,0,1,M,,,
gcc,gcc-122193,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Pseudognaphalium,viscosum,,,(Kunth) Anderb.,Accepted,0,2,M,,,
gcc,gcc-122212,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Acourtia,nana,,,(A.Gray) Reveal & R.M.King,Accepted,0,1,M,,,
gcc,gcc-122236,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Senecio,latifolius,,,DC.,Accepted,2,0,M,,,245958-1
gcc,gcc-122273,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Flaveria,haumanii,,,Dimitri & Orfila,Accepted,1,0,M,,,
gcc,gcc-122358,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Vernonia,missurica,,,Raf.,Accepted,1,0,M,,,
gcc,gcc-122372,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Emilia,coccinea,,,(Sims) G.Don,Accepted,2,1,M,,,203038-1
gcc,gcc-122510,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Onoseris,onoseroides,,,(Kunth) B.L.Rob.,Accepted,1,0,L,,,174455-2
gcc,gcc-122590,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Bidens,biternata,,,(Lour.) Merr. & Sherff,Accepted,2,0,M,,,184771-1
gcc,gcc-122702,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Chersodoma,argentina,,,Cabrera,Accepted,1,0,M,,,
gcc,gcc-122735,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Sonchus,brachyotus,,,DC.,Accepted,1,0,M,,,250048-1
gcc,gcc-122800,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Helianthus,grosseserratus,,,M.Martens,Accepted,1,0,M,,,329259-2
gcc,gcc-122895,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Helichrysum,herbaceum,,,(Andrews) Sweet,Accepted,1,0,M,,,212848-1
gcc,gcc-122932,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Thymophylla,tenuifolia,,,(Cass.) Rydb.,Accepted,0,1,M,,,
gcc,gcc-122946,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Cirsium,altissimum,,,(L.) Hill,Accepted,1,0,M,,,1126375-2
gcc,gcc-123145,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Felicia,petiolata,,,(Harv.) N.E.Br.,Accepted,1,0,M,,,207758-1
gcc,gcc-123180,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Solidago,squarrosa,,,Nutt.,Accepted,1,0,M,,,249898-1
gcc,gcc-123243,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Helianthella,parryi,,,A.Gray,Accepted,1,0,M,,,
gcc,gcc-12327,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Solidago,velutina,,,DC.,Accepted,2,0,M,,,249932-1
gcc,gcc-123521,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Artemisia,abrotanum,,,L.,Accepted,3,2,M,,,306365-2
gcc,gcc-123524,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Jefea,pringlei,,,(Greenm.) Strother,Accepted,0,1,M,,,
gcc,gcc-123562,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Artemisia,tripartita,,,(Nutt.) Rydb.,Accepted,1,1,M,,,291415-2
gcc,gcc-123597,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Senecio,cervariifolius,,,Sch.Bip.,Accepted,0,1,L,,,
gcc,gcc-123685,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Helichrysum,petiolare,,,Hilliard & B.L.Burtt,Accepted,1,0,M,,,213170-1
gcc,gcc-123706,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Chromolaena,hookeriana,,,(Griseb.) R.M.King & H.Rob.,Accepted,0,1,L,,,
gcc,gcc-123722,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Trichocline,macrocephala,,,Less.,Accepted,1,0,M,,,256229-1
gcc,gcc-123948,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Senecio,tamoides,,,DC.,Accepted,2,0,M,,,247873-1
gcc,gcc-12399,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Perezia,ciliaris,,,D.Don ex Hook. & Arn.,Accepted,1,0,M,,,236961-1
gcc,gcc-124019,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Saussurea,candicans,,,C.B.Clarke,Accepted,1,0,L,,,
gcc,gcc-124034,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Antennaria,rosea,,,(D.C.Eaton) Greene,Accepted,1,0,M,,,272200-2
gcc,gcc-12417,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Crepis,runcinata,,,(E.James) Torr. & A.Gray,Accepted,1,0,M,,,69385-2
gcc,gcc-124174,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Senecio,bupleuroides,,,DC.,Accepted,2,0,M,,,244239-1
gcc,gcc-124197,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Senecio,othonniflorus,,,DC.,Accepted,1,0,M,,,246677-1
gcc,gcc-124310,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Berkheya,speciosa,,,(DC.) O.Hoffm.,Accepted,1,0,M,,,184631-1
gcc,gcc-124325,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Senecio,chrysanthemoides,,,DC.,Accepted,1,0,M,,,244478-1
gcc,gcc-124497,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Machaeranthera,tanacetifolia,,,(Kunth) Nees,Accepted,1,0,M,,,1037598-2
gcc,gcc-124570,Plantae,Angiospermae,Eudicots,Asterales,Asteraceae,Geigeria,angolensis,,,O.Hoffm.,Accepted,1,0,M,,,
